Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13772.0,34,3,1132.13,3,3,3,9,Silver
13774.0,82,1,345.0,2,1,2,5,At-Risk
13777.0,1,33,25977.16,4,4,4,12,Gold
13778.0,103,1,178.7,2,1,1,4,Churned
13780.0,7,2,360.01,4,2,2,8,Silver
13781.0,251,1,127.84,1,1,1,3,Churned
13782.0,13,6,912.0,4,4,3,11,Gold
13784.0,10,11,2462.79,4,4,4,12,Gold
13786.0,367,1,230.39999999999998,1,1,1,3,Churned
13787.0,76,2,309.04,2,2,2,6,At-Risk
13790.0,4,1,348.8,4,1,2,7,Silver
13791.0,128,2,1516.0,2,2,3,7,Silver
13792.0,66,2,195.55,2,2,1,5,At-Risk
13798.0,1,57,37153.85,4,4,4,12,Gold
13799.0,117,2,688.86,2,2,3,7,Silver
13800.0,310,1,558.32,1,1,2,4,Churned
13801.0,67,1,324.8,2,1,2,5,At-Risk
13802.0,139,3,4599.42,2,3,4,9,Silver
13803.0,255,1,277.07,1,1,1,3,Churned
13804.0,31,7,2635.79,3,4,4,11,Gold
13805.0,52,2,924.6,2,2,3,7,Silver
13806.0,64,1,256.38,2,1,1,4,Churned
13807.0,367,1,112.6,1,1,1,3,Churned
13808.0,6,5,1747.66,4,4,4,12,Gold
13809.0,305,1,155.05,1,1,1,3,Churned
13810.0,29,3,1499.01,3,3,3,9,Silver
13811.0,184,3,814.5,1,3,3,7,Silver
13812.0,42,3,539.0,3,3,2,8,Silver
13813.0,40,4,1366.8600000000001,3,3,3,9,Silver
13814.0,92,2,1579.12,2,2,3,7,Silver
13815.0,22,4,4027.36,3,3,4,10,Gold
13816.0,24,2,571.6700000000001,3,2,2,7,Silver
13817.0,29,2,382.98,3,2,2,7,Silver
13819.0,302,3,1140.35,1,3,3,7,Silver
13821.0,145,2,385.64,1,2,2,5,At-Risk
13822.0,6,2,632.0,4,2,2,8,Silver
13823.0,19,2,957.66,3,2,3,8,Silver
13824.0,33,5,1698.94,3,4,4,11,Gold
13826.0,176,1,189.5,1,1,1,3,Churned
13827.0,58,3,412.05,2,3,2,7,Silver
13828.0,22,1,209.49,3,1,1,5,At-Risk
13831.0,16,6,2202.99,4,4,4,12,Gold
13832.0,19,1,52.199999999999996,3,1,1,5,At-Risk
13833.0,159,1,384.8,1,1,2,4,Churned
13835.0,25,4,834.57,3,3,3,9,Silver
13837.0,212,2,271.24,1,2,1,4,Churned
13838.0,6,4,691.73,4,3,3,10,Gold
13841.0,253,1,85.0,1,1,1,3,Churned
13842.0,59,9,3385.62,2,4,4,10,Gold
13844.0,11,1,361.62,4,1,2,7,Silver
13845.0,65,1,312.98,2,1,2,5,At-Risk
13846.0,25,3,865.0600000000001,3,3,3,9,Silver
13848.0,92,3,1255.0,2,3,3,8,Silver
13849.0,52,2,1537.95,2,2,3,7,Silver
13850.0,129,1,1595.48,2,1,3,6,At-Risk
13851.0,96,3,2651.46,2,3,4,9,Silver
13853.0,57,1,1090.14,2,1,3,6,At-Risk
13854.0,9,25,8109.5199999999995,4,4,4,12,Gold
13856.0,169,3,388.5,1,3,2,6,At-Risk
13858.0,57,1,216.17,2,1,1,4,Churned
13859.0,326,1,201.16,1,1,1,3,Churned
13860.0,1,5,1245.9,4,4,3,11,Gold
13862.0,18,8,2209.36,4,4,4,12,Gold
13863.0,248,1,305.78,1,1,1,3,Churned
13865.0,58,4,501.56,2,3,2,7,Silver
13866.0,74,1,145.67000000000002,2,1,1,4,Churned
13867.0,31,3,1015.29,3,3,3,9,Silver
13868.0,7,2,3192.54,4,2,4,10,Gold
13869.0,123,4,3104.95,2,3,4,9,Silver
13870.0,2,8,2770.94,4,4,4,12,Gold
13871.0,23,13,6403.25,3,4,4,11,Gold
13873.0,120,3,389.6,2,3,2,7,Silver
13874.0,358,1,540.45,1,1,2,4,Churned
13875.0,54,5,1786.79,2,4,4,10,Gold
13876.0,64,1,122.7,2,1,1,4,Churned
13877.0,86,1,117.24,2,1,1,4,Churned
13878.0,55,1,1281.53,2,1,3,6,At-Risk
13880.0,21,13,3219.77,3,4,4,11,Gold
13881.0,4,20,17159.52,4,4,4,12,Gold
13882.0,3,5,1191.13,4,4,3,11,Gold
13883.0,11,5,2674.48,4,4,4,12,Gold
13884.0,7,5,787.6,4,4,3,11,Gold
13885.0,189,2,506.8,1,2,2,5,At-Risk
13886.0,71,1,243.56,2,1,1,4,Churned
13887.0,204,1,349.55,1,1,2,4,Churned
13888.0,120,2,605.63,2,2,2,6,At-Risk
13889.0,93,1,416.90000000000003,2,1,2,5,At-Risk
13890.0,1,10,1883.8100000000002,4,4,4,12,Gold
13892.0,27,4,632.97,3,3,2,8,Silver
13893.0,298,1,821.1,1,1,3,5,At-Risk
13894.0,24,3,564.62,3,3,2,8,Silver
13895.0,28,4,2593.07,3,3,4,10,Gold
13897.0,50,1,311.16,3,1,2,6,At-Risk
13898.0,326,1,155.93,1,1,1,3,Churned
13899.0,16,2,388.52,4,2,2,8,Silver
13900.0,183,3,740.95,1,3,3,7,Silver
13901.0,72,5,2867.2,2,4,4,10,Gold
13904.0,37,2,332.64,3,2,2,7,Silver
13908.0,80,4,2369.55,2,3,4,9,Silver
13911.0,57,9,2580.91,2,4,4,10,Gold
13914.0,12,2,626.45,4,2,2,8,Silver
13917.0,50,2,272.04,3,2,1,6,At-Risk
13918.0,50,2,1212.8400000000001,3,2,3,8,Silver
13919.0,59,2,384.81,2,2,2,6,At-Risk
13922.0,352,1,172.25,1,1,1,3,Churned
13923.0,54,1,351.13,2,1,2,5,At-Risk
13924.0,2,6,1838.8500000000001,4,4,4,12,Gold
13925.0,93,4,678.25,2,3,3,8,Silver
13926.0,23,1,223.85000000000002,3,1,1,5,At-Risk
13927.0,75,1,348.99,2,1,2,5,At-Risk
13928.0,11,4,464.57,4,3,2,9,Silver
13929.0,169,2,842.65,1,2,3,6,At-Risk
13930.0,58,2,337.34,2,2,2,6,At-Risk
13931.0,96,2,1237.53,2,2,3,7,Silver
13932.0,295,1,307.4,1,1,1,3,Churned
13933.0,109,2,608.7900000000001,2,2,2,6,At-Risk
13934.0,264,1,922.1,1,1,3,5,At-Risk
13936.0,180,1,376.58,1,1,2,4,Churned
13937.0,169,1,158.85,1,1,1,3,Churned
13938.0,35,1,71.66,3,1,1,5,At-Risk
13939.0,23,3,568.55,3,3,2,8,Silver
13940.0,17,4,839.14,4,3,3,10,Gold
13941.0,22,5,5112.96,3,4,4,11,Gold
13946.0,79,3,561.5699999999999,2,3,2,7,Silver
13947.0,65,1,90.6,2,1,1,4,Churned
13948.0,361,1,102.0,1,1,1,3,Churned
13949.0,3,6,2427.32,4,4,4,12,Gold
13950.0,11,4,745.06,4,3,3,10,Gold
13951.0,176,3,674.45,1,3,2,6,At-Risk
13952.0,218,2,3251.071,1,2,4,7,Silver
13953.0,7,7,3515.68,4,4,4,12,Gold
13954.0,2,2,439.92,4,2,2,8,Silver
13955.0,154,2,322.96,1,2,2,5,At-Risk
13956.0,5,5,1026.42,4,4,3,11,Gold
13959.0,79,3,598.2,2,3,2,7,Silver
13960.0,21,2,230.22,3,2,1,6,At-Risk
13962.0,22,2,169.55,3,2,1,6,At-Risk
13963.0,308,4,664.54,1,3,2,6,At-Risk
13967.0,146,1,80.7,1,1,1,3,Churned
13969.0,7,18,9053.94,4,4,4,12,Gold
13971.0,19,8,2758.26,3,4,4,11,Gold
13972.0,71,2,190.25,2,2,1,5,At-Risk
13973.0,287,1,264.7,1,1,1,3,Churned
13974.0,49,1,413.59000000000003,3,1,2,6,At-Risk
13975.0,31,6,2526.28,3,4,4,11,Gold
13976.0,207,1,357.98,1,1,2,4,Churned
13978.0,15,2,196.79000000000002,4,2,1,7,Silver
13979.0,73,1,869.87,2,1,3,6,At-Risk
13980.0,60,1,200.14,2,1,1,4,Churned
13982.0,39,4,1871.81,3,3,4,10,Gold
13983.0,30,12,2603.43,3,4,4,11,Gold
13984.0,27,5,920.51,3,4,3,10,Gold
13985.0,4,15,7060.13,4,4,4,12,Gold
13986.0,17,1,320.46,4,1,2,7,Silver
13988.0,20,6,4147.96,3,4,4,11,Gold
13989.0,66,2,1266.08,2,2,3,7,Silver
13990.0,213,1,311.3,1,1,2,4,Churned
13991.0,12,6,855.97,4,4,3,11,Gold
13992.0,30,1,76.8,3,1,1,5,At-Risk
13993.0,43,9,3466.36,3,4,4,11,Gold
13994.0,4,6,2313.14,4,4,4,12,Gold
13995.0,15,5,1393.69,4,4,3,11,Gold
13999.0,10,12,3901.81,4,4,4,12,Gold
14000.0,211,1,635.66,1,1,2,4,Churned
14001.0,46,3,2043.0800000000002,3,3,4,10,Gold
14002.0,134,2,529.73,2,2,2,6,At-Risk
14004.0,43,7,4582.64,3,4,4,11,Gold
14005.0,10,5,2874.72,4,4,4,12,Gold
14006.0,116,3,962.19,2,3,3,8,Silver
14009.0,198,2,695.61,1,2,3,6,At-Risk
14012.0,278,1,328.8,1,1,2,4,Churned
14013.0,110,3,473.02,2,3,2,7,Silver
14014.0,77,1,505.18,2,1,2,5,At-Risk
14015.0,53,1,917.34,2,1,3,6,At-Risk
14016.0,162,4,4341.21,1,3,4,8,Silver
14019.0,47,3,1421.61,3,3,3,9,Silver
14020.0,17,2,642.8,4,2,2,8,Silver
14021.0,155,3,631.9,1,3,2,6,At-Risk
14022.0,225,1,440.0,1,1,2,4,Churned
14023.0,7,2,584.07,4,2,2,8,Silver
14024.0,122,2,327.7,2,2,2,6,At-Risk
14027.0,61,1,104.82,2,1,1,4,Churned
14029.0,63,2,467.66,2,2,2,6,At-Risk
14030.0,18,8,2360.09,4,4,4,12,Gold
14031.0,7,19,17286.86,4,4,4,12,Gold
14032.0,2,11,2975.59,4,4,4,12,Gold
14034.0,22,3,651.8199999999999,3,3,2,8,Silver
14035.0,29,5,1428.02,3,4,3,10,Gold
14036.0,285,1,626.65,1,1,2,4,Churned
14037.0,176,2,147.20000000000002,1,2,1,4,Churned
14038.0,78,3,1560.38,2,3,3,8,Silver
14039.0,33,1,152.2,3,1,1,5,At-Risk
14040.0,41,12,3614.92,3,4,4,11,Gold
14041.0,266,1,141.41,1,1,1,3,Churned
14044.0,27,4,652.82,3,3,2,8,Silver
14045.0,109,4,1659.75,2,3,3,8,Silver
14046.0,284,1,154.99,1,1,1,3,Churned
14047.0,9,5,1308.6100000000001,4,4,3,11,Gold
14048.0,305,1,409.93,1,1,2,4,Churned
14049.0,17,4,5681.72,4,3,4,11,Gold
14050.0,32,2,746.36,3,2,3,8,Silver
14051.0,1,23,15610.390000000001,4,4,4,12,Gold
14052.0,20,1,225.36,3,1,1,5,At-Risk
14053.0,124,2,260.25,2,2,1,5,At-Risk
14054.0,65,1,92.46,2,1,1,4,Churned
14055.0,106,1,725.6400000000001,2,1,3,6,At-Risk
14056.0,1,23,8214.65,4,4,4,12,Gold
14057.0,24,17,6217.96,3,4,4,11,Gold
14059.0,267,1,183.6,1,1,1,3,Churned
14060.0,5,19,6140.42,4,4,4,12,Gold
14062.0,10,12,10464.85,4,4,4,12,Gold
14064.0,29,5,1353.74,3,4,3,10,Gold
14066.0,267,1,152.55,1,1,1,3,Churned
14067.0,64,2,374.7,2,2,2,6,At-Risk
14068.0,320,1,265.85,1,1,1,3,Churned
14071.0,4,8,1438.82,4,4,3,11,Gold
14073.0,32,1,151.04,3,1,1,5,At-Risk
14075.0,5,3,942.26,4,3,3,10,Gold
14076.0,129,1,122.47,2,1,1,4,Churned
14077.0,41,5,499.41999999999996,3,4,2,9,Silver
14078.0,102,6,1049.37,2,4,3,9,Silver
14079.0,125,1,375.1,2,1,2,5,At-Risk
14080.0,33,1,45.599999999999994,3,1,1,5,At-Risk
14081.0,302,2,934.52,1,2,3,6,At-Risk
14082.0,365,1,182.25,1,1,1,3,Churned
14083.0,4,9,1018.43,4,4,3,11,Gold
14085.0,2,18,4448.54,4,4,4,12,Gold
14087.0,3,1,194.42,4,1,1,6,At-Risk
14088.0,10,13,50491.81,4,4,4,12,Gold
14089.0,57,1,161.0,2,1,1,4,Churned
14090.0,325,1,76.32000000000001,1,1,1,3,Churned
14092.0,8,14,4076.91,4,4,4,12,Gold
14093.0,12,1,442.85,4,1,2,7,Silver
14096.0,4,17,65164.79,4,4,4,12,Gold
14098.0,37,1,147.35,3,1,1,5,At-Risk
14099.0,16,11,3104.17,4,4,4,12,Gold
14100.0,138,1,194.9,2,1,1,4,Churned
14101.0,74,6,5976.79,2,4,4,10,Gold
14102.0,5,5,1360.28,4,4,3,11,Gold
14104.0,155,2,216.20999999999998,1,2,1,4,Churned
14105.0,239,1,1266.23,1,1,3,5,At-Risk
14107.0,52,7,2703.23,2,4,4,10,Gold
14108.0,31,2,597.91,3,2,2,7,Silver
14109.0,73,1,144.2,2,1,1,4,Churned
14110.0,4,12,5683.15,4,4,4,12,Gold
14111.0,14,4,692.85,4,3,3,10,Gold
14112.0,23,7,2915.15,3,4,4,11,Gold
14113.0,4,4,1840.42,4,3,4,11,Gold
14114.0,274,2,386.53,1,2,2,5,At-Risk
14116.0,20,5,1382.74,3,4,3,10,Gold
14117.0,144,1,90.0,1,1,1,3,Churned
14121.0,4,4,2780.15,4,3,4,11,Gold
14124.0,84,1,419.58000000000004,2,1,2,5,At-Risk
14125.0,11,3,2740.43,4,3,4,11,Gold
14126.0,8,3,706.1300000000001,4,3,3,10,Gold
14127.0,123,3,709.71,2,3,3,8,Silver
14128.0,61,2,637.5,2,2,2,6,At-Risk
14129.0,2,5,1123.8600000000001,4,4,3,11,Gold
14130.0,319,1,483.86,1,1,2,4,Churned
14132.0,2,11,3586.0299999999997,4,4,4,12,Gold
14133.0,130,3,605.64,2,3,2,7,Silver
14135.0,2,15,4690.31,4,4,4,12,Gold
14138.0,2,2,982.3800000000001,4,2,3,9,Silver
14139.0,46,1,415.82,3,1,2,6,At-Risk
14140.0,4,2,935.05,4,2,3,9,Silver
14141.0,3,4,915.13,4,3,3,10,Gold
14142.0,373,1,311.81,1,1,2,4,Churned
14143.0,134,1,115.8,2,1,1,4,Churned
14145.0,47,4,3742.2,3,3,4,10,Gold
14146.0,9,5,4191.0,4,4,4,12,Gold
14147.0,78,2,483.4,2,2,2,6,At-Risk
14148.0,234,1,157.2,1,1,1,3,Churned
14149.0,221,1,446.62,1,1,2,4,Churned
14150.0,36,2,658.64,3,2,2,7,Silver
14152.0,75,2,621.29,2,2,2,6,At-Risk
14154.0,239,2,1345.62,1,2,3,6,At-Risk
14155.0,266,1,118.75,1,1,1,3,Churned
14156.0,10,55,117379.63,4,4,4,12,Gold
14157.0,20,2,432.88,3,2,2,7,Silver
14158.0,40,1,507.66,3,1,2,6,At-Risk
14159.0,20,11,4693.01,3,4,4,11,Gold
14161.0,216,3,1110.52,1,3,3,7,Silver
14162.0,174,2,289.36,1,2,1,4,Churned
14163.0,87,4,2445.91,2,3,4,9,Silver
14164.0,71,2,1631.77,2,2,3,7,Silver
14165.0,276,1,122.53999999999999,1,1,1,3,Churned
14167.0,39,4,574.84,3,3,2,8,Silver
14171.0,98,1,363.79,2,1,2,5,At-Risk
14173.0,11,4,450.84,4,3,2,9,Silver
14174.0,33,1,134.46,3,1,1,5,At-Risk
14175.0,60,3,3222.3,2,3,4,9,Silver
14176.0,297,4,576.9000000000001,1,3,2,6,At-Risk
14177.0,86,4,559.41,2,3,2,7,Silver
14178.0,9,7,1620.93,4,4,3,11,Gold
14179.0,41,2,719.78,3,2,3,8,Silver
14180.0,11,25,4748.52,4,4,4,12,Gold
14184.0,67,1,452.89,2,1,2,5,At-Risk
14185.0,331,1,197.65,1,1,1,3,Churned
14188.0,31,6,2054.36,3,4,4,11,Gold
14189.0,2,15,4654.08,4,4,4,12,Gold
14191.0,2,13,4684.76,4,4,4,12,Gold
14193.0,68,2,853.39,2,2,3,7,Silver
14194.0,5,21,11349.52,4,4,4,12,Gold
14195.0,202,2,1012.0,1,2,3,6,At-Risk
14196.0,107,1,335.52,2,1,2,5,At-Risk
14198.0,18,4,701.4,4,3,3,10,Gold
14199.0,218,1,185.39999999999998,1,1,1,3,Churned
14201.0,60,7,747.44,2,4,3,9,Silver
14204.0,2,1,161.03,4,1,1,6,At-Risk
14205.0,17,2,466.7,4,2,2,8,Silver
14206.0,239,1,328.15999999999997,1,1,2,4,Churned
14208.0,95,1,151.74,2,1,1,4,Churned
14209.0,11,6,2073.43,4,4,4,12,Gold
14210.0,106,6,1905.8400000000001,2,4,4,10,Gold
14211.0,53,9,2241.1,2,4,4,10,Gold
14212.0,90,1,1070.48,2,1,3,6,At-Risk
14214.0,31,5,1004.38,3,4,3,10,Gold
14215.0,12,6,1789.72,4,4,4,12,Gold
14216.0,3,4,1839.3,4,3,4,11,Gold
14217.0,2,17,2004.98,4,4,4,12,Gold
14218.0,43,1,169.48000000000002,3,1,1,5,At-Risk
14219.0,4,1,89.94,4,1,1,6,At-Risk
14220.0,247,2,632.4,1,2,2,5,At-Risk
14221.0,42,9,3432.8,3,4,4,11,Gold
14222.0,177,1,683.17,1,1,3,5,At-Risk
14223.0,92,3,991.13,2,3,3,8,Silver
14224.0,110,4,1050.12,2,3,3,8,Silver
14226.0,29,5,2232.19,3,4,4,11,Gold
14227.0,26,10,3350.96,3,4,4,11,Gold
14229.0,52,3,1547.2,2,3,3,8,Silver
14231.0,184,3,925.71,1,3,3,7,Silver
14232.0,43,5,2048.07,3,4,4,11,Gold
14233.0,49,4,1462.72,3,3,3,9,Silver
14234.0,22,4,775.46,3,3,3,9,Silver
14235.0,75,5,3144.86,2,4,4,10,Gold
14236.0,81,2,490.86,2,2,2,6,At-Risk
14237.0,373,1,161.0,1,1,1,3,Churned
14238.0,326,1,146.85,1,1,1,3,Churned
14239.0,43,11,2380.85,3,4,4,11,Gold
14240.0,30,2,890.34,3,2,3,8,Silver
14241.0,184,1,213.70000000000002,1,1,1,3,Churned
14242.0,235,2,280.55,1,2,1,4,Churned
14243.0,9,10,2588.77,4,4,4,12,Gold
14245.0,220,2,1693.45,1,2,4,7,Silver
14246.0,111,3,1474.06,2,3,3,8,Silver
14247.0,278,1,136.76999999999998,1,1,1,3,Churned
14248.0,318,1,302.58,1,1,1,3,Churned
14250.0,7,3,1904.05,4,3,4,11,Gold
14251.0,2,5,2879.7000000000003,4,4,4,12,Gold
14256.0,260,2,969.0600000000001,1,2,3,6,At-Risk
14257.0,64,5,3099.7200000000003,2,4,4,10,Gold
14258.0,9,9,12669.98,4,4,4,12,Gold
14259.0,142,1,120.0,2,1,1,4,Churned
14261.0,51,2,1163.45,3,2,3,8,Silver
14262.0,8,8,2618.23,4,4,4,12,Gold
14264.0,155,2,333.97,1,2,2,5,At-Risk
14265.0,109,2,530.18,2,2,2,6,At-Risk
14267.0,163,3,1516.24,1,3,3,7,Silver
14270.0,332,1,492.65000000000003,1,1,2,4,Churned
14271.0,226,1,112.32,1,1,1,3,Churned
14272.0,74,2,437.96,2,2,2,6,At-Risk
14273.0,51,4,559.97,3,3,2,8,Silver
14276.0,99,3,1119.74,2,3,3,8,Silver
14277.0,15,3,4216.2,4,3,4,11,Gold
14280.0,197,1,134.04,1,1,1,3,Churned
14282.0,3,15,3729.34,4,4,4,12,Gold
14284.0,31,2,595.25,3,2,2,7,Silver
14285.0,21,4,1910.01,3,3,4,10,Gold
14286.0,24,3,4628.75,3,3,4,10,Gold
14287.0,8,3,176.63,4,3,1,8,Silver
14288.0,213,1,426.6,1,1,2,4,Churned
14289.0,9,6,911.26,4,4,3,11,Gold
14290.0,11,5,2314.65,4,4,4,12,Gold
14291.0,2,11,3883.25,4,4,4,12,Gold
14292.0,8,9,4871.93,4,4,4,12,Gold
14293.0,3,4,1046.56,4,3,3,10,Gold
14295.0,40,1,166.20000000000002,3,1,1,5,At-Risk
14297.0,18,4,1305.33,4,3,3,10,Gold
14298.0,8,44,51527.3,4,4,4,12,Gold
14299.0,8,9,3965.62,4,4,4,12,Gold
14300.0,19,1,43.2,3,1,1,5,At-Risk
14301.0,117,1,640.14,2,1,2,5,At-Risk
14304.0,223,1,383.45,1,1,2,4,Churned
14305.0,71,3,1858.96,2,3,4,9,Silver
14306.0,51,2,2093.32,3,2,4,9,Silver
14307.0,89,6,2995.72,2,4,4,10,Gold
14309.0,8,9,2352.53,4,4,4,12,Gold
14311.0,243,1,310.26,1,1,2,4,Churned
14312.0,47,6,1611.59,3,4,3,10,Gold
14314.0,107,1,120.0,2,1,1,4,Churned
14315.0,45,6,2481.13,3,4,4,11,Gold
14317.0,65,1,508.58000000000004,2,1,2,5,At-Risk
14320.0,207,2,477.79,1,2,2,5,At-Risk
14321.0,11,5,1530.75,4,4,3,11,Gold
14323.0,115,2,605.0600000000001,2,2,2,6,At-Risk
14326.0,242,1,183.85,1,1,1,3,Churned
14327.0,163,1,311.65,1,1,2,4,Churned
14329.0,17,7,5014.84,4,4,4,12,Gold
14331.0,124,2,462.65999999999997,2,2,2,6,At-Risk
14332.0,23,3,866.31,3,3,3,9,Silver
14333.0,68,1,415.2,2,1,2,5,At-Risk
14334.0,17,8,2552.21,4,4,4,12,Gold
14335.0,16,2,468.26,4,2,2,8,Silver
14336.0,17,4,1614.91,4,3,3,10,Gold
14338.0,161,2,588.22,1,2,2,5,At-Risk
14339.0,243,1,309.52,1,1,2,4,Churned
14340.0,219,1,134.7,1,1,1,3,Churned
14341.0,45,8,2182.28,3,4,4,11,Gold
14342.0,21,4,668.5600000000001,3,3,2,8,Silver
14344.0,127,8,889.9300000000001,2,4,3,9,Silver
14345.0,39,1,108.97999999999999,3,1,1,5,At-Risk
14346.0,121,2,1021.58,2,2,3,7,Silver
14348.0,260,1,409.57,1,1,2,4,Churned
14349.0,10,1,133.5,4,1,1,6,At-Risk
14350.0,274,1,282.93,1,1,1,3,Churned
14351.0,165,1,51.0,1,1,1,3,Churned
14352.0,157,4,1078.96,1,3,3,7,Silver
14353.0,215,1,90.6,1,1,1,3,Churned
14354.0,6,2,163.62,4,2,1,7,Silver
14355.0,366,1,174.4,1,1,1,3,Churned
14356.0,80,2,701.23,2,2,3,7,Silver
14357.0,43,1,225.77,3,1,1,5,At-Risk
14359.0,19,3,912.18,3,3,3,9,Silver
14360.0,32,4,2128.23,3,3,4,10,Gold
14362.0,22,1,161.2,3,1,1,5,At-Risk
14364.0,109,8,3717.35,2,4,4,10,Gold
14367.0,8,16,9261.52,4,4,4,12,Gold
14368.0,320,1,155.0,1,1,1,3,Churned
14371.0,295,1,100.5,1,1,1,3,Churned
14373.0,358,1,76.55,1,1,1,3,Churned
14375.0,185,1,257.68,1,1,1,3,Churned
14377.0,191,2,617.05,1,2,2,5,At-Risk
14379.0,44,2,348.1,3,2,2,7,Silver
14381.0,52,1,202.68,2,1,1,4,Churned
14382.0,26,1,626.0699999999999,3,1,2,6,At-Risk
14383.0,38,3,1247.69,3,3,3,9,Silver
14385.0,9,3,202.11,4,3,1,8,Silver
14386.0,297,1,142.4,1,1,1,3,Churned
14387.0,33,3,1770.56,3,3,4,10,Gold
14388.0,10,8,3212.84,4,4,4,12,Gold
14389.0,65,2,1043.46,2,2,3,7,Silver
14390.0,10,9,4652.82,4,4,4,12,Gold
14393.0,218,1,67.95,1,1,1,3,Churned
14395.0,2,9,3507.71,4,4,4,12,Gold
14396.0,65,2,487.99,2,2,2,6,At-Risk
14397.0,3,19,2612.96,4,4,4,12,Gold
14400.0,149,1,574.7,1,1,2,4,Churned
14401.0,4,13,4051.48,4,4,4,12,Gold
14403.0,130,4,1475.81,2,3,3,8,Silver
14404.0,34,6,1474.32,3,4,3,10,Gold
14406.0,119,1,156.75,2,1,1,4,Churned
14407.0,107,6,2157.73,2,4,4,10,Gold
14408.0,11,7,2606.53,4,4,4,12,Gold
14409.0,71,6,2059.4500000000003,2,4,4,10,Gold
14410.0,92,9,1105.07,2,4,3,9,Silver
14411.0,311,1,1063.0,1,1,3,5,At-Risk
14412.0,43,2,770.03,3,2,3,8,Silver
14413.0,362,1,122.7,1,1,1,3,Churned
14414.0,92,7,1496.98,2,4,3,9,Silver
14415.0,1,13,5900.28,4,4,4,12,Gold
14416.0,22,2,490.22,3,2,2,7,Silver
14418.0,4,3,1937.25,4,3,4,11,Gold
14419.0,11,6,1058.06,4,4,3,11,Gold
14420.0,99,1,387.52,2,1,2,5,At-Risk
14421.0,57,2,813.11,2,2,3,7,Silver
14422.0,1,6,4263.64,4,4,4,12,Gold
14423.0,218,1,265.2,1,1,1,3,Churned
14424.0,18,1,322.08,4,1,2,7,Silver
14426.0,24,10,4481.67,3,4,4,11,Gold
14427.0,50,2,363.34000000000003,3,2,2,7,Silver
14428.0,7,5,1244.83,4,4,3,11,Gold
14431.0,303,1,470.36,1,1,2,4,Churned
14432.0,10,6,2255.51,4,4,4,12,Gold
14434.0,22,6,1372.8,3,4,3,10,Gold
14436.0,99,1,89.06,2,1,1,4,Churned
14437.0,366,1,63.0,1,1,1,3,Churned
14438.0,306,1,131.9,1,1,1,3,Churned
14439.0,320,1,2661.24,1,1,4,6,At-Risk
14440.0,8,5,2357.6800000000003,4,4,4,12,Gold
14441.0,1,4,1712.89,4,3,4,11,Gold
14442.0,205,2,1589.82,1,2,3,6,At-Risk
14443.0,54,4,1420.2,2,3,3,8,Silver
14446.0,1,4,1039.58,4,3,3,10,Gold
14447.0,19,5,1163.23,3,4,3,10,Gold
14448.0,9,2,375.35,4,2,2,8,Silver
14449.0,19,4,907.1,3,3,3,9,Silver
14450.0,181,3,483.25,1,3,2,6,At-Risk
14451.0,60,2,662.59,2,2,2,6,At-Risk
14452.0,11,2,264.44,4,2,1,7,Silver
14453.0,190,1,119.93,1,1,1,3,Churned
14456.0,5,9,3062.4,4,4,4,12,Gold
14457.0,311,1,113.64,1,1,1,3,Churned
14459.0,155,1,1837.92,1,1,4,6,At-Risk
14460.0,110,3,434.34,2,3,2,7,Silver
14461.0,148,3,2103.06,1,3,4,8,Silver
14462.0,66,11,2004.02,2,4,4,10,Gold
14463.0,98,3,529.62,2,3,2,7,Silver
14465.0,247,3,1058.6200000000001,1,3,3,7,Silver
14466.0,29,7,2272.4,3,4,4,11,Gold
14467.0,18,4,598.76,4,3,2,9,Silver
14470.0,12,2,461.19,4,2,2,8,Silver
14472.0,104,8,1936.84,2,4,4,10,Gold
14473.0,74,2,234.34000000000003,2,2,1,5,At-Risk
14474.0,46,1,547.66,3,1,2,6,At-Risk
14475.0,72,3,925.85,2,3,3,8,Silver
14476.0,257,1,215.7,1,1,1,3,Churned
14477.0,20,4,1309.6,3,3,3,9,Silver
14479.0,254,2,316.25,1,2,2,5,At-Risk
14480.0,11,1,279.05,4,1,1,6,At-Risk
14481.0,165,2,636.51,1,2,2,5,At-Risk
14482.0,18,6,2068.15,4,4,4,12,Gold
14483.0,282,1,137.1,1,1,1,3,Churned
14484.0,50,1,321.92,3,1,2,6,At-Risk
14485.0,39,1,165.75,3,1,1,5,At-Risk
14487.0,27,6,1196.33,3,4,3,10,Gold
14488.0,68,1,1064.28,2,1,3,6,At-Risk
14489.0,207,1,463.38,1,1,2,4,Churned
14491.0,175,2,340.93,1,2,2,5,At-Risk
14493.0,7,5,2383.2400000000002,4,4,4,12,Gold
14494.0,26,1,139.56,3,1,1,5,At-Risk
14495.0,51,2,123.8,3,2,1,6,At-Risk
14496.0,312,2,538.8100000000001,1,2,2,5,At-Risk
14497.0,309,1,475.37,1,1,2,4,Churned
14498.0,43,5,1957.32,3,4,4,11,Gold
14499.0,26,3,815.32,3,3,3,9,Silver
14500.0,88,3,356.85,2,3,2,7,Silver
14501.0,184,2,251.21,1,2,1,4,Churned
14502.0,20,11,2470.67,3,4,4,11,Gold
14503.0,3,6,3543.26,4,4,4,12,Gold
14504.0,47,4,673.26,3,3,2,8,Silver
